,city,cluster 1 probability,hpa_3yr_pred,mhv,md_retax,hpa_3yr_pred_scaled,mhv_scaled,md_retax_scaled,state,region,own_pct,grrent_yield,rent,percap_inc,monthly income to rent,inc. to rent scaled,home ownership scaled,num. neighborhoods,pop_est_5mile,pop_est_25mile,pop_ch_5mile,pop_ch_25mile,density_total,pop_est_5mile_scaled,pop_est_25mile_scaled,pop_ch_5mile_scaled,pop_ch_25mile_scaled,density_total_scaled,cluster 2 probability,cluster 3 probability,cluster 4 probability,cluster 5 probability
547,"Laconia, NH",0.4,0.3316014444444444,302141.0,5894.0,1.1272277708998877,0.836122725610481,2.193842637382144,NH,Northeast,66.64,8.16,1394.38,35939.38,2.16,1.05,0.08,9,13627.0,118623.0,5.390707888888889,4.263427222222223,14.351871666666666,-0.0820057701105381,-0.3064018992417558,0.6153638254928905,0.4536046221683363,0.0447871670541524,0.309,0.055,0.0,0.273
548,"Lady Lake--The Villages, FL",0.4,0.037180725,251442.0,2204.0,-0.7834649834617321,0.4470324975803268,-0.0094974742615958,FL,South,78.18,11.37,1494.85,31063.07,1.8,0.43,1.0,40,45592.0,542671.0,4.228663575000001,12.3627218,8.148635675,1.7204451987538385,1.2007181254734982,0.4881047726579543,1.92397893076322,-0.2232913645374733,0.361,0.112,0.0,0.121
549,"Lafayette, IN",0.3739130434782609,0.1921864782608695,186521.0,1255.0,0.2224709105839102,-0.0512046805483471,-0.5761559474187529,IN,Midwest,61.49,8.99,1102.17,30975.7,2.38,0.42,-0.33,23,80376.0,214171.0,-4.439777304347826,0.0328992608695652,48.49006404347826,3.6818546935443424,0.0331877324072393,-0.461202893733609,-0.3144202430134359,1.5201004544838688,0.148,0.27,0.026,0.183
550,"Lafayette, LA",0.217391304347826,0.021070652173913,175919.0,695.0,-0.8880140093561227,-0.1325698869148572,-0.9105381865841984,LA,South,68.54,10.24,1169.64,29760.0,2.11,0.26,0.23,24,48221.0,432055.0,-4.833256708333333,-0.9458986666666666,34.06808641666667,1.8686899538655053,0.8075749231617255,-0.504294035493663,-0.4921146474006965,0.8968414667496026,0.304,0.312,0.088,0.096
551,"Lafayette--Louisville--Erie, CO",0.5631578947368421,0.0677477368421052,693526.5,4296.5,-0.5850952214442974,3.839816554733263,1.2399575890485737,CO,West,78.66,7.3,2826.42,53586.75,1.71,3.28,1.04,38,55944.5,1496099.0,6.719930263157894,6.678837842105263,13.183926789473684,2.3042047374733268,4.589321375398543,0.7609310627614797,0.8921067270217339,-0.0056866417898882,0.411,0.026,0.0,0.011
552,"Lake Charles, LA",0.0947368421052631,-0.0191156315789473,182492.5,948.0,-1.1488096535492247,-0.0821214635937618,-0.7594690678183811,LA,South,66.3,10.73,1156.11,29522.46,2.14,0.23,0.05,41,33057.0,220608.0,7.456458292682926,8.926604951219513,60.24593021951219,1.0136182663366646,0.0560656415097279,0.84159051636705,1.3001742416932405,2.028140991115476,0.409,0.155,0.141,0.186
553,"Lake City, FL",0.2285714285714286,0.4116302857142857,188402.0,1762.0,1.6465883900939968,-0.0367689181284824,-0.2734205987457512,FL,South,61.64,9.26,1178.71,25496.71,1.82,-0.28,-0.32,7,9059.0,107241.0,1.4397341428571429,2.438206857142857,18.22133671428572,-0.3395873757971475,-0.3468549614453484,0.1826805184225751,0.1222477235440585,0.2120096472893644,0.4,0.086,0.086,0.2
554,"Lake Conroe Eastshore, TX",0.8666666666666667,-0.3250658888888889,301999.0,3638.0,-3.1343252821376018,0.8350329445027612,0.8467599024584916,TX,South,82.3,8.74,1706.75,42016.25,2.06,1.82,1.33,9,9376.0,398732.0,5.827973,15.543245,1.7467610000000002,-0.3217122950172318,0.6891407822541245,0.6632500749350817,2.5013822535169288,-0.4999542489760374,0.171,0.0,0.0,0.0
555,"Lake Conroe Westshore, TX",0.8,-0.1618664,265265.0,4449.0,-2.0752147632722373,0.553117316256451,1.331017038107021,TX,South,85.72,7.02,1691.2,49578.2,2.46,2.78,1.61,10,31238.0,628180.0,7.673695799999999,15.4249516,4.7741982,0.911048007855066,1.504627886145348,0.8653808650576909,2.4799068553120573,-0.3691207742940904,0.16,0.0,0.0,0.04
556,"Lake Geneva, WI",0.7571428571428571,0.4268205714285714,313775.0,4595.0,1.7451683028995058,0.9254080312950668,1.4181952647465836,WI,Midwest,75.41,6.66,1174.71,34412.43,2.49,0.85,0.78,14,11886.5,237123.5,4.282951571428572,2.005669357142857,1.025190642857143,-0.1801495495977412,0.1147638095666101,0.4940500183970656,0.0437233506623948,-0.5311375736218776,0.025,0.0,0.0,0.206
557,"Lake Havasu City, AZ",0.4363636363636363,-0.1161553636363636,365549.0,2003.0,-1.778565308236716,1.3227483627815495,-0.1295168136763362,AZ,West,69.81,6.7,1703.18,33426.46,1.68,0.73,0.33,11,50235.0,62853.0,5.557496,7.510689272727273,23.865704727272725,1.9822559244987872,-0.5046155066125481,0.6336293053807407,1.043123949621643,0.4559361867144357,0.091,0.073,0.0,0.4
558,"Lake Holiday, IL",0.7333333333333334,0.195945,210416.0,5117.0,0.2468624692609559,0.1321778516274459,1.7298872805400882,IL,Midwest,71.46,11.79,1487.67,30513.33,1.76,0.36,0.46,6,15479.0,213603.0,-0.6964656666666666,0.920647,0.903217,0.02242530119673,0.0311689888356665,-0.051261303913268,-0.1532554087682381,-0.536408776444719,0.267,0.0,0.0,0.0
559,"Lake Jackson--Angleton, TX",0.1263157894736842,-0.0445563684210526,159778.0,2365.0,-1.3139115921680642,-0.2564442309972793,0.0866374194984697,TX,South,62.87,13.18,1352.47,31342.74,1.93,0.47,-0.22,19,23347.0,141197.0,-3.084782315789474,2.293470052631579,37.20163968421053,0.4660881894502858,-0.2261710587757657,-0.3128132180740378,0.0959716970558487,1.032260844596229,0.253,0.526,0.021,0.074
560,"Lake Norman of Catawba, NC",0.7692307692307693,0.2092293076923077,279875.0,1759.0,0.333073217275897,0.6652419781140922,-0.2752119321698518,NC,South,80.15,5.7,1142.0,36477.0,2.65,1.12,1.16,13,19259.0,689458.0,7.954906230769231,9.311109076923076,3.396170307692308,0.2355729521370504,1.7224176195587857,0.8961770856830763,1.3699784675494602,-0.4286735132771666,0.232,0.0,0.0,0.0
561,"Lake Panasoffkee, FL",0.2,-0.2574871666666666,127173.0,798.0,-2.695761803511971,-0.5066717874564438,-0.8490357390234111,FL,South,76.83,13.64,973.0,25130.5,2.16,-0.32,0.89,6,3070.0,469163.5,-34.0238045,11.646658166666668,2.6272208333333333,-0.677296709522433,0.9394632080661374,-3.701040854269143,1.7939822304751163,-0.461904369918963,0.4,0.16,0.0,0.24
562,"Lake Placid, FL",0.3,0.1033664999999999,217009.0,1651.5,-0.3539412700052448,0.1827759279879817,-0.33940137986679,FL,South,81.31,9.28,1374.4,27754.4,1.72,0.01,1.25,6,3741.5,94718.5,1.8207888333333333,1.2548278333333334,2.8279425,-0.6394319879334317,-0.3913615043591146,0.2244109915282217,-0.0925870496859117,-0.4532299990372313,0.25,0.025,0.0,0.4
563,"Lake Pocotopaug--East Hampton, CT",0.7818181818181817,0.1162682727272727,360755.0,7377.0,-0.2702130469544485,1.2859567386237447,3.079358460029208,CT,Northeast,86.99,8.01,1825.83,48008.5,2.22,2.58,1.71,11,13078.0,805832.0,-4.648662363636364,0.2003503636363636,2.7052567272727277,-0.1129629289375846,2.136025479414776,-0.4840785401084602,-0.2840205832542107,-0.4585319772054154,0.288,0.0,0.0,0.0
564,"Lake of the Woods--Pinetop-Lakeside, AZ",0.3333333333333333,0.1646451666666666,247080.0,1471.0,0.0437369389804312,0.4135562638347394,-0.4471799408835095,AZ,West,75.93,8.84,1552.25,30344.25,1.64,0.34,0.82,6,6910.0,36400.5,0.6406296666666668,1.7981698333333334,4.8074155,-0.4607657625354408,-0.5986310247939338,0.095168125357433,0.0060531602618244,-0.3676852582151598,0.16,0.12,0.0,0.4
565,"Lakeland, FL",0.3212121212121212,-0.164565,228075.0,1599.0,-2.092727781638097,0.2677021092416887,-0.3707497147885505,FL,South,70.52,11.09,1547.29,26772.81,1.48,-0.11,0.39,33,65215.0,833144.0,0.4844299696969696,7.216836121212121,23.893717272727272,2.826952170817835,2.233095768898568,0.0780622153229484,0.989776819160058,0.4571467745530552,0.222,0.286,0.038,0.103
566,"Lancaster, OH",0.4727272727272727,0.117836,192639.0,1976.0,-0.2600390172650049,-0.0042519987382822,-0.1456388144932416,OH,Midwest,61.74,10.52,1136.09,26451.27,2.0,-0.15,-0.31,11,39073.0,310877.0,-0.4665130909090909,4.916297818181818,49.35346127272727,1.3528500832829522,0.3768930419715182,-0.0260784889051812,0.5721290370932973,1.557412957459459,0.109,0.382,0.018,0.018
567,"Lancaster, PA",0.6564102564102564,0.0954938461538461,246412.0,4528.0,-0.4050321806239916,0.4084296879195509,1.3781888182750035,PA,Northeast,66.04,8.56,1342.44,32399.85,2.07,0.6,0.03,39,42174.0,719159.0,0.6114342564102565,3.503248205128205,19.497220025641024,1.5277101006284377,1.8279787160716043,0.0919708460351632,0.3155990605809426,0.2671481145425657,0.077,0.185,0.0,0.082
568,"Lancaster, SC",0.26,0.1076109999999999,150638.0,814.5,-0.3263958737057218,-0.3265892966631822,-0.8391834051908579,SC,South,66.09,10.44,1104.1,24220.5,1.83,-0.44,0.03,10,17288.0,213133.0,-7.546120999999999,7.6841531,15.1421017,0.1244316770038833,0.0294985496127103,-0.8013881618543474,1.0746151804495925,0.0789376825657643,0.46,0.16,0.1,0.02
569,"Lansing, MI",0.3888888888888889,0.1676958333333333,210671.0,4126.5,0.0635347531661017,0.1341348529124355,1.1384486950162065,MI,Midwest,65.58,9.86,1177.8,35737.31,2.68,1.02,-0.01,36,48216.0,419481.5,-1.2593430277777775,0.5002150555555556,28.63293461111111,1.8684080125282827,0.7628871198216385,-0.1129037378386213,-0.2295820966899062,0.6619563975746942,0.15,0.317,0.022,0.122
570,"Lapeer, MI",0.7714285714285715,0.1542412857142857,205118.0,1910.0,-0.0237807954727177,0.0915182719887201,-0.1850481498234548,MI,Midwest,78.29,11.31,1247.0,28831.57,1.97,0.15,1.01,7,11165.0,308999.0,2.419688428571429,-0.002638,16.061242142857143,-0.220833684558969,0.3702183933317056,0.2899983312899601,-0.3208718018348437,0.1186591796325584,0.057,0.057,0.0,0.114
571,"Laramie, WY",0.1142857142857143,0.24353,243431.0,1653.5,0.555673326349612,0.3855519591722799,-0.3382071575840563,WY,West,41.88,8.15,1080.0,23545.71,1.83,-0.52,-1.9,7,32111.0,34906.0,-9.896555142857142,-3.135565571428572,33.69516185714286,0.96027496533414,-0.6039426661103342,-1.058791446045707,-0.8896344474554024,0.8807251899473176,0.171,0.257,0.0,0.457
572,"Laredo, TX",0.2434782608695652,0.0696998695652173,154588.0,3365.0,-0.5724265279615809,-0.2962749630329507,0.683748560865337,TX,South,65.53,12.17,1282.18,20431.64,1.33,-0.92,-0.01,24,105697.0,264587.0,-8.892362875,-0.7609731666666667,46.90702504166666,5.109662013507267,0.212372549140355,-0.94881925708159,-0.4585426243568493,1.451687972413538,0.256,0.304,0.04,0.144
573,"Las Cruces, NM",0.144,-0.016533,174997.0,1184.0,-1.1320492317474182,-0.1396457896001923,-0.6185508384558004,NM,West,57.59,8.56,1065.33,23251.75,1.81,-0.56,-0.65,25,75600.0,165609.0,-3.2385832,3.0573814,85.35684136,3.412544328229271,-0.1394077347102147,-0.3296564267330139,0.2346548389552031,3.113332042127082,0.222,0.481,0.089,0.074
574,"Laurinburg, NC",0.05,0.146258875,105823.0,1159.0,-0.0755839917386049,-0.6705226793565561,-0.6334786169899721,NC,South,55.05,13.1,927.75,18360.5,1.66,-1.18,-0.85,8,11009.0,133360.5,-6.7310035,-7.48364075,8.394866875,-0.2296302542803155,-0.2540229672240572,-0.7121221332189717,-1.6789992462061454,-0.2126502574416414,0.25,0.175,0.2,0.325
575,"Lawrence, KS",0.2526315789473684,0.2140062105263158,230779.0,3250.5,0.3640737312697872,0.2884539973774219,0.6153793351788306,KS,Midwest,50.43,8.31,1190.84,32287.58,2.22,0.58,-1.22,19,65547.0,177009.0,-4.769692210526316,2.126607,75.26141705263159,2.8456730756094184,-0.0988906982385089,-0.497332891509594,0.0656787939780466,2.6770490234333835,0.105,0.305,0.0,0.337
576,"Lawrenceburg, TN",0.3333333333333333,0.1774828333333333,160917.0,1181.0,0.1270491349739547,-0.2477029585909923,-0.620342171879901,TN,South,71.51,8.92,951.0,22315.17,1.96,-0.68,0.47,6,4657.0,75290.0,4.9642855,2.6633115000000003,2.415199833333333,-0.5878085290879651,-0.4604128414723195,0.5686649959654655,0.1631140089253447,-0.4710670518518999,0.5,0.067,0.0,0.1
577,"Lawton, OK",0.08,0.0650889,143968.0,1333.5,-0.6023501901123529,-0.3777783106666365,-0.5292827228214538,OK,South,44.94,11.38,1013.8,26713.1,2.33,-0.12,-1.66,21,57160.0,125804.0,6.205251047619049,-2.619308333333333,81.26303666666666,2.372744676552152,-0.2808797203905874,0.7045669562463781,-0.7959113000588222,2.936414518388501,0.1,0.5,0.16,0.16
578,"Leavenworth, KS",0.3333333333333333,0.1017277777777777,214574.0,2762.5,-0.3645760333545074,0.1640884843450415,0.3239890981917994,KS,Midwest,57.1,11.8,1721.78,30290.67,1.59,0.33,-0.68,9,22258.0,307167.0,-0.8633128888888889,6.304419222222222,44.73835088888889,0.4046813662031935,0.3637072344881824,-0.0695332572410052,0.8241334592205979,1.3579667302814653,0.067,0.467,0.022,0.111
579,"Lebanon, TN",0.5636363636363636,-0.021172,279450.0,1792.0,-1.1621548021169523,0.6619803093057762,-0.2555072645047451,TN,South,63.26,8.12,1540.3,28971.4,1.54,0.16,-0.19,11,19733.0,493449.0,8.949086272727273,11.368285454545456,24.50330427272727,0.2623009909057573,1.0257769351918928,1.0050528049433618,1.7434454732073972,0.4834906357340382,0.077,0.2,0.0,0.092
580,"Lebanon--Hanover, NH--VT",0.5111111111111111,0.2338093333333333,402648.0,9314.0,0.4925894258598259,1.6074651889455904,4.23596274085683,NH,Northeast,62.78,7.75,1713.56,48006.11,2.47,2.58,-0.23,9,5992.0,81830.0,4.314382,3.925645666666666,7.256465666666666,-0.5125301920495187,-0.437168857391183,0.4974920614606475,0.3922825753608504,-0.2618473095451094,0.133,0.111,0.0,0.244
581,"Lee's Summit, MO",0.5117647058823529,0.1260783529411764,292863.0,3666.5,-0.2065488822184164,0.7649185768962308,0.8637775699874474,MO,Midwest,75.28,9.14,1777.71,40304.04,1.97,1.6,0.77,37,55565.0,1197045.0,2.430299756756757,4.053570432432433,25.743062621621625,2.282805389978128,3.5264457767134982,0.2911604105308681,0.4155064854444629,0.5370679296088051,0.227,0.208,0.0,0.031
582,"Leesburg--Eustis--Tavares, FL",0.2736842105263158,0.0211480526315789,245709.0,2466.0,-0.8875117060741881,0.403034503984854,0.1469456447765233,FL,South,67.69,11.36,1650.19,27559.31,1.44,-0.01,0.16,19,48686.0,558732.0,7.662031684210525,12.382887315789471,33.89645826315789,1.8949104982272116,1.2578009432605215,0.8641034918028294,1.9276398491372424,0.8894243987170106,0.344,0.168,0.072,0.128
583,"Leominster--Fitchburg, MA",0.6764705882352942,0.139722,334746.5,5522.5,-0.1180061409753688,1.086354119327067,1.9720158483643528,MA,Northeast,65.43,8.71,1732.21,34835.0,1.73,0.91,-0.02,34,25734.0,547879.0,0.8368367941176471,3.513479294117648,24.68437082352941,0.6006869838403771,1.2192280137142564,0.1166553723586372,0.3174564483144743,0.4913155927604363,0.03,0.161,0.004,0.061
584,"Lewes, DE",0.5538461538461539,0.1730359230769231,469564.0,1428.0,0.0981901632879531,2.1210130241862424,-0.4728557199622848,DE,South,86.75,6.14,1819.0,61627.22,2.9,4.3,1.69,13,16658.0,176170.0,15.953306846153849,12.524939,6.2332628461538455,0.0889070685138299,-0.1018726099577862,1.772106578510957,1.9534284094803704,-0.3060659576848828,0.113,0.009,0.0,0.322
585,"Lewiston, ID--WA",0.48,0.1716215999999999,290108.0,2662.5,0.0890116759161996,0.7437752885034997,0.2642779840551127,ID,West,69.28,7.33,1213.3,29417.3,2.06,0.22,0.29,10,33028.5,62799.0,2.8164227,3.9516266,44.3672627,1.0120112007144957,-0.5048074294168877,0.3334459236112853,0.3969992450065582,1.3419298139200742,0.14,0.24,0.02,0.12
586,"Lewiston, ME",0.7375,0.1726813125,227635.5,4075.0,0.0958888583348728,0.2643291599681477,1.1076974712358123,ME,Northeast,72.72,9.7,1387.6,31642.4,1.91,0.5,0.57,16,13948.0,193787.0,5.172353375,4.0696830625,13.8455511875,-0.0639051362608442,-0.0392595721049756,0.5914511499713012,0.418431628747714,0.0229060632637903,0.1,0.133,0.0,0.0
587,"Lewistown, PA",0.375,0.173515625,131281.5,2189.5,0.1013032695612001,-0.4751410432235814,-0.0181555858114154,PA,Northeast,68.03,12.16,910.38,26265.38,2.42,-0.18,0.19,8,14447.5,94129.0,-1.2117004999999998,-0.14555175,25.890363,-0.0357391966723018,-0.3934566616398226,-0.1076862578447888,-0.3468168646211152,0.5434336505311776,0.4,0.075,0.0,0.15
588,"Lexington Park--California--Chesapeake Ranch Estates, MD",0.5444444444444445,0.0746812777777777,338701.5,3341.0,-0.5400988419338568,1.116706825531514,0.6694178934725321,MD,South,65.66,8.59,1976.0,40742.07,1.78,1.66,0.0,18,15107.0,168203.0,-2.989142666666667,2.7499619444444448,14.4221885,0.0014488657073651,-0.1301883318498985,-0.3023394254523927,0.1788448341368407,0.0478259734854242,0.208,0.167,0.0,0.05
589,"Lexington, VA",0.5,0.1605406666666666,222069.5,1335.5,0.017100096216527,0.2216128103514721,-0.52808850053872,VA,South,63.32,5.93,1104.25,29681.0,2.27,0.25,-0.19,6,1575.5,53713.0,0.1358186666666669,1.93304,4.102830333333333,-0.7615689752182819,-0.5371002183100385,0.039884717527945,0.0305379627539678,-0.398134552279578,0.28,0.02,0.0,0.12
590,"Lexington-Fayette, KY",0.2064516129032258,0.1288260967741935,219363.0,2397.0,-0.1887169366865456,0.2008417359286311,0.1057449760222094,KY,South,63.21,9.67,1487.0,39088.87,2.2,1.45,-0.2,31,101439.0,524237.0,-3.342639580645161,3.1742043225806453,113.90826858064516,4.869560770728461,1.1352013666735488,-0.3410519615539011,0.2558632815384436,4.347208150409602,0.219,0.419,0.065,0.09
591,"Lima, OH",0.4476190476190476,0.1949542380952381,128650.0,1878.0,0.2404327533214727,-0.4953365290331901,-0.2041557063471946,OH,Midwest,63.63,13.99,1110.68,27407.79,2.16,-0.03,-0.16,21,34138.0,163545.0,-2.198763761904762,-1.1619562857142856,39.00448019047619,1.0745739834442003,-0.1467434507871972,-0.2157825965960951,-0.5313385043888645,1.110172250234006,0.144,0.176,0.112,0.064
592,"Lincoln City, OR",0.4333333333333333,0.3829674999999999,401891.5,3901.0,1.4605764236554748,1.6016594184667878,1.0038001326379775,OR,West,65.4,6.81,1506.17,28966.33,1.61,0.16,-0.02,6,4226.5,26280.5,12.054629166666668,9.974051333333334,13.930563666666666,-0.6120836782228349,-0.6345987799775884,1.345150374801427,1.4903313269925618,0.026579955505288,0.033,0.167,0.0,0.367
593,"Lincoln, IL",0.3,0.3202386666666666,118613.5,2220.0,1.0534871142966828,-0.5723617972559291,5.630400027398764e-05,IL,Midwest,60.73,12.15,912.5,26789.5,2.44,-0.11,-0.39,6,15051.5,42227.5,-11.844493666666668,-4.157777833333333,13.778459333333332,-0.0016806831358062,-0.5779211325552821,-1.2721161949884456,-1.0752104421796018,0.0200066272644309,0.233,0.233,0.0,0.233
594,"Lincoln, NE",0.2769230769230769,0.2184420384615384,223459.0,4056.0,0.3928607823693755,0.2322765487259548,1.096352359549842,NE,Midwest,66.94,8.7,1339.27,37042.62,2.32,1.19,0.1,27,86051.0,334752.0,0.6463515925925926,5.33885225925926,60.97698037037036,4.001858111292045,0.4617478003716915,0.0957947510936651,0.6488410504885938,2.059733993739457,0.231,0.323,0.0,0.169
595,"Lincolnton, NC",0.4666666666666667,0.1492121666666666,179536.0,1489.5,-0.0564181089852978,-0.1048111667273768,-0.4361333847682225,NC,South,71.95,9.15,1090.33,25776.58,1.99,-0.24,0.5,18,17367.0,611734.0,-2.058942333333333,7.232940388888888,5.383186222222222,0.1288863501320011,1.4461767298459032,-0.2004703211920015,0.9927004443255906,-0.3428027984870216,0.327,0.173,0.0,0.007
596,"Lisbon, OH",0.6666666666666666,0.3404185,215966.0,2399.0,1.1844475351766428,0.174771409006632,0.1069391983049432,OH,Midwest,67.0,10.77,1021.25,24113.5,2.02,-0.45,0.11,6,3871.0,213662.5,-7.731653333333333,-2.0134065,0.3953863333333334,-0.6321297072993651,0.0313804593330408,-0.8217063792648697,-0.685913758827483,-0.5583551443726976,0.28,0.04,0.0,0.0
597,"Litchfield, CT",0.8333333333333334,0.1702175,357845.0,5805.0,0.0798995329207561,1.2636239004303336,2.140699745800493,CT,Northeast,74.12,5.76,1412.0,49759.0,3.03,2.8,0.68,6,8074.0,552717.0,-0.5781345000000001,1.1829701666666663,0.7449665,-0.3951298192300088,1.2364228753326874,-0.0383024932974683,-0.1056323422021436,-0.5432477169139566,0.0,0.0,0.0,0.129
598,"Little Rock, AR",0.1396226415094339,0.120959037735849,166347.0,1269.5,-0.2397715388594619,-0.2060303429929778,-0.5674978358689333,AR,South,62.04,10.89,1149.17,31288.98,2.23,0.46,-0.29,54,49036.0,505641.0,-3.709735277777778,2.1562472407407407,65.88404922222223,1.9146463918327967,1.06910883946058,-0.3812537422936881,0.0710597871086497,2.2717974738312425,0.257,0.366,0.162,0.075
599,"Livonia, LA",0.2666666666666666,0.0416983333333333,129967.0,369.0,-0.754147204720374,-0.4852291929848319,-1.1051964186697971,LA,South,80.61,9.09,1001.25,25420.5,2.22,-0.29,1.2,6,485.5,65324.0,-7.115663499999999,-2.409352333333333,0.1416428333333333,-0.8230321867328187,-0.4958332612510055,-0.7542474348777921,-0.7577951523658647,-0.56932090240162,0.64,0.0,0.0,0.08
600,"Lock Haven, PA",0.44,0.1210329999999999,193304.0,2570.0,-0.2392915483123427,0.000851553632377,0.2090452034786775,PA,Northeast,65.53,9.79,1020.43,26053.57,2.14,-0.2,-0.01,10,5144.0,68943.5,-5.1107213,-4.4420242000000005,11.5448384,-0.5603474428424794,-0.4829691021712389,-0.5346800377387622,-1.126813523268274,-0.0765213495439181,0.238,0.05,0.012,0.225
601,"Lockport, NY",0.6,0.0535176428571428,179441.5,5836.5,-0.6774438086030317,-0.1055364083800495,2.159508746753549,NY,Northeast,69.5,14.26,1228.1,29954.4,2.09,0.29,0.31,14,31308.0,663586.5,1.4621674285714286,2.548443642857143,26.81625,0.914995186576183,1.6304670485870545,0.1851372566535136,0.1422604957700612,0.583446706251324,0.055,0.164,0.018,0.055
